lill	ˈ ɫ ɪ ɫ
lilla	ˈ ɫ ɪ ɫ ə
lillard	ˈ ɫ ɪ ɫ ɝ d
lille	ˈ ɫ i ɫ
lillehamer	ˈ ɫ ɪ ɫ i ˌ h æ m ɝ
lillehamer's	ˈ ɫ ɪ ɫ i ˌ h æ m ɝ z
lillehammer	ˈ ɫ ɪ ɫ i ˌ h æ m ɝ
lillehammer's	ˈ ɫ ɪ ɫ i ˌ h æ m ɝ z
liller	ˈ ɫ ɪ ɫ ɝ
lilley	ˈ ɫ ɪ ɫ i
lilli	ˈ ɫ ɪ ɫ i
lillian	ˈ ɫ ɪ ɫ i ə n
lillian's	ˈ ɫ ɪ ɫ i ə n z
lilliana	ɫ ɪ ɫ i ˈ æ n ə
lillibridge	ˈ ɫ ɪ ɫ ɪ ˌ b ɹ ɪ d ʒ
lillich	ˈ ɫ ɪ ɫ ɪ k
lillicrop	ˈ ɫ ɪ ɫ ɪ k ɹ ɑ p
lillie	ˈ ɫ ɪ ɫ i
lilliputian	ˌ ɫ ɪ ɫ ə p ˈ j u ʃ ə n
lillis	ˈ ɫ ɪ ɫ ɪ s
lillo	ˈ ɫ ɪ ɫ o ʊ
lilly	ˈ ɫ ɪ ɫ i
lilly's	ˈ ɫ ɪ ɫ i z
lilt	ˈ ɫ ɪ ɫ t
lily	ˈ ɫ ɪ ɫ i
lily's	ˈ ɫ ɪ ˌ ɫ i z
lilyan	ˈ ɫ ɪ ɫ i ə n
lilybell	ˈ ɫ ɪ ɫ i ˌ b ɛ ɫ
lim	ˈ ɫ ɪ m
lima	ˈ ɫ a ɪ m ə
liman	ˈ ɫ a ɪ m ə n
limas	ˈ ɫ a ɪ m ə z
limb	ˈ ɫ ɪ m
limbach	ˈ ɫ ɪ m ˌ b ɑ k
limbaugh	ˈ ɫ ɪ m ˌ b ɔ
limbaugh's	ˈ ɫ ɪ m ˌ b ɔ z
limbed	ˈ ɫ ɪ m d
limber	ˈ ɫ ɪ m b ɝ
limberg	ˈ ɫ ɪ m b ɝ ɡ
limbers	ˈ ɫ ɪ m b ɝ z
limbert	ˈ ɫ ɪ m b ɝ t
limbless	ˈ ɫ ɪ m ɫ ə s
limbo	ˈ ɫ ɪ m b o ʊ
limbrick	ˈ ɫ ɪ m b ɹ ɪ k
limbs	ˈ ɫ ɪ m z
limburg	ˈ ɫ ɪ m b ɝ ɡ
lime	ˈ ɫ a ɪ m
limehouse	ˈ ɫ a ɪ m ˌ h a ʊ s
limelight	ˈ ɫ a ɪ m ˌ ɫ a ɪ t
limerick	ˈ ɫ ɪ m ɝ ɪ k
limerick's	ˈ ɫ ɪ m ɝ ɪ k s
limericks	ˈ ɫ ɪ m ɝ ɪ k s
limes	ˈ ɫ a ɪ m z
limestone	ˈ ɫ a ɪ m ˌ s t o ʊ n
limestones	ˈ ɫ a ɪ m ˌ s t o ʊ n z
limine	ɫ ɪ ˈ m a ɪ n
liming	ˈ ɫ a ɪ m ɪ ŋ
limit	ˈ ɫ ɪ m ə t
limitation	ˌ ɫ ɪ m ɪ ˈ t e ɪ ʃ ə n
limitations	ˌ ɫ ɪ m ɪ ˈ t e ɪ ʃ ə n z
limited	ˈ ɫ ɪ m ə t ə d
limited's	ˈ ɫ ɪ m ə t ə d z
limiting	ˈ ɫ ɪ m ə t ɪ ŋ
limitless	ˈ ɫ ɪ m ə t ɫ ə s
limits	ˈ ɫ ɪ m ə t s
limmer	ˈ ɫ ɪ m ɝ
limn	ˈ ɫ ɪ m
limned	ˈ ɫ ɪ m d
limnology	ɫ ɪ m ˈ n ɑ ɫ ə d ʒ i
limo	ˈ ɫ ɪ m o ʊ
limoges	ɫ ə ˈ m o ʊ ʒ
limon	ˈ ɫ ɪ m ə n
limonite	ˈ ɫ a ɪ m ə ˌ n a ɪ t
limos	ˈ ɫ i m o ʊ z
limousine	ˈ ɫ ɪ m ə ˌ z i n
limousines	ˈ ɫ ɪ m ə ˌ z i n z
limp	ˈ ɫ ɪ m p
limped	ˈ ɫ ɪ m p t
limpert	ˈ ɫ ɪ m p ɝ t
limpets	ˈ ɫ ɪ m p ə t s
limping	ˈ ɫ ɪ m p ɪ ŋ
limps	ˈ ɫ ɪ m p s
lin	ˈ ɫ ɪ n
lina	ˈ ɫ i n ə
linafelter	ˈ ɫ a ɪ n ə ˌ f ɛ ɫ t ɝ
linage	ˈ ɫ a ɪ n ɪ d ʒ
linam	ˈ ɫ ɪ n ə m
linares	ˈ ɫ ɪ n ɝ z
linc	ˈ ɫ ɪ ŋ k
lincare	ˈ ɫ ɪ n ˌ k ɛ ɹ
lince	ˈ ɫ ɪ n s
lincecum	ˈ ɫ ɪ n s ɪ k ə m
linch	ˈ ɫ ɪ n t ʃ
linchpin	ˈ ɫ ɪ n t ʃ ˌ p ɪ n
lincicome	ˈ ɫ ɪ n s ɪ ˌ k o ʊ m
linck	ˈ ɫ ɪ ŋ k
lincks	ˈ ɫ ɪ ŋ k s
lincoln	ˈ ɫ ɪ ŋ k ə n
lincoln's	ˈ ɫ ɪ ŋ k ə n z
lincolns	ˈ ɫ ɪ ŋ k ə n z
lincolnshire	ˈ ɫ ɪ ŋ k ə n ˌ ʃ ɪ ɹ
lind	ˈ ɫ ɪ n d
linda	ˈ ɫ ɪ n d ə
linda's	ˈ ɫ ɪ n d ə z
lindahl	ˈ ɫ ɪ n ˌ d ɑ ɫ
lindaman	ˈ ɫ ɪ n d ə m ə n
lindamood	ˈ ɫ ɪ n d ə ˌ m u d
lindane	ˈ ɫ ɪ n ˌ d e ɪ n
lindau	ˈ ɫ ɪ n d a ʊ
lindauer	ˈ ɫ ɪ n d a ʊ ɝ
lindbeck	ˈ ɫ a ɪ n d b ɛ k
lindberg	ˈ ɫ a ɪ n d b ɝ ɡ
lindbergh	ˈ ɫ ɪ n d b ɝ ɡ
lindblad	ˈ ɫ ɪ n d b ɫ ə d
lindblom	ˈ ɫ ɪ n d b ɫ ə m
lindbloom	ˈ ɫ ɪ n d ˌ b ɫ u m
lindburg	ˈ ɫ a ɪ n d b ɝ ɡ
linde	ˈ ɫ ɪ n d
lindeen	ˈ ɫ ɪ n d i n
lindell	ˈ ɫ ɪ n d ə ɫ
lindeman	ˈ ɫ ɪ n d m ə n
lindemann	ˈ ɫ ɪ n d ə m ə n
lindemuth	ˈ ɫ ɪ n d ɪ m u θ
linden	ˈ ɫ ɪ n d ə n
linden's	ˈ ɫ ɪ n d ə n z
lindenbaum	ˈ ɫ a ɪ n d ə n b a ʊ m
lindenberg	ˈ ɫ ɪ n d ə n b ɝ ɡ
lindenberger	ˈ ɫ ɪ n d ə n b ɝ ɡ ɝ
lindenmuth	ˈ ɫ ɪ n d ɪ n m u θ
linder	ˈ ɫ ɪ n d ɝ
linderman	ˈ ɫ a ɪ n d ɝ m ə n
lindfors	ˈ ɫ ɪ n d f ɝ z
lindgren	ˈ ɫ ɪ n d ɡ ɹ ɛ n
lindh	ˈ ɫ ɪ n d
lindholm	ˈ ɫ ɪ n d ˌ h o ʊ ɫ m
lindhorst	ˈ ɫ ɪ n d h ɔ ɹ s t
lindig	ˈ ɫ ɪ n d ɪ ɡ
lindler	ˈ ɫ ɪ n d ɫ ɝ
lindley	ˈ ɫ ɪ n d ɫ i
lindman	ˈ ɫ ɪ n d m ə n
lindmark	ˈ ɫ ɪ n d ˌ m ɑ ɹ k
lindner	ˈ ɫ ɪ n d n ɝ
lindner's	ˈ ɫ ɪ n d n ɝ z
lindo	ˈ ɫ ɪ n d o ʊ
lindon	ˈ ɫ ɪ n d ə n
lindow	ˈ ɫ ɪ n d o ʊ
lindquist	ˈ ɫ ɪ n d ˌ k w ɪ s t
lindroth	ˈ ɫ ɪ n ˌ d ɹ ɔ θ
lindsay	ˈ ɫ ɪ n d z i
lindseth	ˈ ɫ ɪ n d s ɪ θ
lindsey	ˈ ɫ ɪ n d z i
lindsey's	ˈ ɫ ɪ n d z i z
lindskog	ˈ ɫ ɪ n d s k ə ɡ
lindsley	ˈ ɫ ɪ n d s ɫ i
lindstedt	ˈ ɫ ɪ n d s t ɪ t
lindstrand	ˈ ɫ ɪ n d s t ɹ ə n d
lindstrom	ˈ ɫ ɪ n d s t ɹ ə m
lindvall	ˈ ɫ ɪ n d v ə ɫ
lindy	ˈ ɫ ɪ n d i
line	ˈ ɫ a ɪ n
line-up	ˈ ɫ a ɪ ˌ n ə p
line's	ˈ ɫ a ɪ n z
lineage	ˈ ɫ ɪ n i ə d ʒ
lineages	ˈ ɫ ɪ n i ɪ d ʒ ɪ z
lineal	ˈ ɫ ɪ n i ə ɫ
linear	ˈ ɫ ɪ n i ɝ
linear's	ˈ ɫ ɪ n i ɝ z
linearly	ˈ ɫ ɪ n i ɝ ɫ i
lineback	ˈ ɫ a ɪ n ˌ b æ k
linebacker	ˈ ɫ a ɪ n ˌ b æ k ɝ
linebackers	ˈ ɫ a ɪ n ˌ b æ k ɝ z
linebarger	ˈ ɫ a ɪ n b ɑ ɹ ɡ ɝ
linebaugh	ˈ ɫ ɪ n ɪ b ɔ
lineberger	ˈ ɫ a ɪ n b ɝ ɡ ɝ
lineberry	ˈ ɫ a ɪ n ˌ b ɛ ɹ i
lined	ˈ ɫ a ɪ n d
linehan	ˈ ɫ ɪ n ɪ h æ n
lineitem	ˈ ɫ a ɪ n e ɪ t ə m
lineman	ˈ ɫ a ɪ n m ə n
linemen	ˈ ɫ a ɪ n m ə n
linen	ˈ ɫ ɪ n ə n
linenberger	ˈ ɫ ɪ n ə n b ɝ ɡ ɝ
linenger	ˈ ɫ ɪ n ə n d ʒ ɝ
linenger's	ˈ ɫ ɪ n ə n d ʒ ɝ z
linens	ˈ ɫ ɪ n ə n z
liner	ˈ ɫ a ɪ n ɝ
liner's	ˈ ɫ a ɪ n ɝ z
linerboard	ˈ ɫ a ɪ n ɝ ˌ b ɔ ɹ d
liners	ˈ ɫ a ɪ n ɝ z
liners'	ˈ ɫ a ɪ n ɝ z
lines	ˈ ɫ a ɪ n z
lines'	ˈ ɫ a ɪ n z
linette	ɫ ɪ ˈ n ɛ t
lineup	ˈ ɫ a ɪ ˌ n ə p
lineups	ˈ ɫ a ɪ ˌ n ə p s
lineweaver	ˈ ɫ a ɪ n ˌ w i v ɝ
linford	ˈ ɫ ɪ n f ɝ d
ling	ˈ ɫ ɪ ŋ
lingafelter	ˈ ɫ ɪ ŋ ɡ ə f ɪ ɫ t ɝ
lingard	ˈ ɫ ɪ ŋ ɡ ɝ d
lingelbach	ˈ ɫ ɪ ŋ ɡ ɪ ɫ b ɑ k
lingenfelter	ˈ ɫ ɪ ŋ ɡ ɪ n f ɪ ɫ t ɝ
linger	ˈ ɫ ɪ ŋ ɝ
lingered	ˈ ɫ ɪ ŋ ɡ ɝ d
lingerfelt	ˈ ɫ ɪ ŋ ɡ ɝ ˌ f ɛ ɫ t
lingerie	ˈ ɫ ɑ n ʒ ɝ ˌ e ɪ
lingering	ˈ ɫ ɪ ŋ ɡ ɝ ɪ ŋ
lingers	ˈ ɫ ɪ ŋ ɡ ɝ z
lingg	ˈ ɫ ɪ ŋ ɡ
lingle	ˈ ɫ ɪ ŋ ɡ ə ɫ
lingner	ˈ ɫ ɪ ŋ n ɝ
lingo	ˈ ɫ ɪ ŋ ɡ o ʊ
lings	ˈ ɫ ɪ ŋ z
lingua	ˈ ɫ ɪ ŋ ɡ w ə
linguine	ɫ ɪ ŋ ˈ ɡ w i n i
linguist	ˈ ɫ ɪ ŋ ɡ w ɪ s t
linguistic	ɫ ɪ ŋ ˈ ɡ w ɪ s t ɪ k
linguistically	ɫ ɪ ŋ ˈ ɡ w ɪ s t ɪ k ɫ i
linguistics	ɫ ɪ ŋ ˈ ɡ w ɪ s t ɪ k s
linguists	ˈ ɫ ɪ ŋ ɡ w ɪ s t s
lingus	ˈ ɫ ɪ ŋ ɡ ə s
linh	ˈ ɫ ɪ n
linhardt	ˈ ɫ ɪ n ˌ h ɑ ɹ t
linhares	ˈ ɫ ɪ n h ɝ z
linhart	ˈ ɫ ɪ n ˌ h ɑ ɹ t
lini	ˈ ɫ i n i
lining	ˈ ɫ a ɪ n ɪ ŋ
lininger	ˈ ɫ a ɪ n ɪ ŋ ɝ
linings	ˈ ɫ a ɪ n ɪ ŋ z
link	ˈ ɫ ɪ ŋ k
link's	ˈ ɫ ɪ ŋ k s
linkage	ˈ ɫ ɪ ŋ k ə d ʒ
linkages	ˈ ɫ ɪ ŋ k ɪ d ʒ ɪ z
linke	ˈ ɫ ɪ ŋ k
linked	ˈ ɫ ɪ ŋ k t
linkedin	ˈ ɫ ɪ ŋ k ˌ t ɪ n
linkenhoker	ˈ ɫ ɪ ŋ k ɪ n h ə k ɝ
linker	ˈ ɫ ɪ ŋ k ɝ
linking	ˈ ɫ ɪ ŋ k ɪ ŋ
linkletter	ˈ ɫ ɪ ŋ ˌ k ɫ ɛ t ɝ
linkous	ˈ ɫ ɪ ŋ k ə s
links	ˈ ɫ ɪ ŋ k s
linkup	ˈ ɫ ɪ ŋ ˌ k ə p
linkups	ˈ ɫ ɪ ŋ ˌ k ə p s
linley	ˈ ɫ ɪ n ɫ i
linn	ˈ ɫ ɪ n
linnane	ˈ ɫ ɪ n ə n
linnas	ˈ ɫ ɪ n ə s
linne	ˈ ɫ ɪ n
linnea	ˈ ɫ ɪ n i ə
linnehan	ˈ ɫ ɪ n ɪ h æ n
linnell	ˈ ɫ ɪ n ə ɫ
linneman	ˈ ɫ ɪ n m ə n
linnemann	ˈ ɫ ɪ n m ə n
linnet	ˈ ɫ ɪ n ɪ t
linney	ˈ ɫ ɪ n i
linnik	ˈ ɫ ɪ n ɪ k
lino	ˈ ɫ i n o ʊ
linoleum	ɫ ə ˈ n o ʊ ɫ i ə m
linotype	ˈ ɫ ɪ n o ʊ ˌ t a ɪ p
linowes	ˈ ɫ ɪ n o ʊ z
linquist	ˈ ɫ ɪ n k w ɪ s t
lins	ˈ ɫ ɪ n z
linsay	ˈ ɫ ɪ n s e ɪ
linscomb	ˈ ɫ ɪ n s k ə m
linscott	ˈ ɫ ɪ n s k ə t
linse	ˈ ɫ ɪ n s
linseed	ˈ ɫ ɪ n ˌ s i d
linsey	ˈ ɫ ɪ n z i
linsey-woolsey	ˈ ɫ ɪ n z i ˈ w ʊ ɫ z i
linskey	ˈ ɫ ɪ n s k i
linsky	ˈ ɫ ɪ n s k i
linsley	ˈ ɫ ɪ n s ɫ i
linson	ˈ ɫ ɪ n s ə n
linstrom	ˈ ɫ ɪ n s t ɹ ə m
lint	ˈ ɫ ɪ n t
lintas	ˈ ɫ ɪ n t ə s
lintel	ˈ ɫ ɪ n t ə ɫ
linters	ˈ ɫ ɪ n t ɝ z
linthicum	ˈ ɫ ɪ n θ ɪ k ə m
lintner	ˈ ɫ ɪ n t n ɝ
linton	ˈ ɫ ɪ n t ə n
lintz	ˈ ɫ ɪ n t s
linus	ˈ ɫ a ɪ n ə s
linux	ˈ ɫ ɪ n ə k s
linville	ˈ ɫ i n v ɪ ɫ
linwick	ˈ ɫ ɪ n ˌ w ɪ k
linwood	ˈ ɫ ɪ n ˌ w ʊ d
linz	ˈ ɫ ɪ n z
linzer	ˈ ɫ ɪ n z ɝ
linzey	ˈ ɫ ɪ n z i
linzy	ˈ ɫ ɪ n z i
liomine	ˈ ɫ i ə m a ɪ n
lion	ˈ ɫ a ɪ ə n
lion's	ˈ ɫ a ɪ ə n z
lionberger	ˈ ɫ a ɪ ə n b ɝ ɡ ɝ
lionel	ˈ ɫ a ɪ ə n ə ɫ
lionetti	ɫ a ɪ ə ˈ n ɛ t i
lionheart	ˈ ɫ a ɪ ə n ˌ h ɑ ɹ t
lionize	ˈ ɫ a ɪ ə ˌ n a ɪ z
lionized	ˈ ɫ a ɪ ə ˌ n a ɪ z d
lions	ˈ ɫ a ɪ ə n z
lions'	ˈ ɫ a ɪ ə n z
liotier	ɫ i ˈ o ʊ t i ˌ e ɪ
liotta	ɫ i ˈ o ʊ t ə
liou	ɫ i ˈ u
lip	ˈ ɫ ɪ p
lipa	ˈ ɫ i p ə
lipari	ɫ i ˈ p ɑ ɹ i
lipe	ˈ ɫ a ɪ p
lipford	ˈ ɫ ɪ p f ɝ d
lipham	ˈ ɫ ɪ f ə m
lipid	ˈ ɫ a ɪ p ə d
lipide	ɫ ɪ ˈ p i d
lipids	ˈ ɫ ɪ p ɪ d z
lipinski	ɫ ɪ ˈ p ɪ n s k i
lipka	ˈ ɫ ɪ p k ə
lipke	ˈ ɫ ɪ p k
lipkin	ˈ ɫ ɪ p k ɪ n
lipkind	ˈ ɫ ɪ p k a ɪ n d
lipman	ˈ ɫ ɪ p m ə n
lipnick	ˈ ɫ ɪ p ˌ n ɪ k
lipoprotein	ˌ ɫ ɪ p ə ˈ p ɹ o ʊ t i n
lipoproteins	ˌ ɫ ɪ p o ʊ ˈ p ɹ o ʊ t i n z
liposome	ˈ ɫ ɪ p ə ˌ s o ʊ m
liposomes	ˈ ɫ ɪ p ə ˌ s o ʊ m z
liposuction	ˈ ɫ a ɪ p o ʊ ˌ s ə k ʃ ə n
lipovsky	ɫ ɪ ˈ p ɑ v s k i
lipp	ˈ ɫ ɪ p
lippa	ˈ ɫ ɪ p ə
lippard	ˈ ɫ ɪ p ɝ d
lippe	ˈ ɫ ɪ p
lipped	ˈ ɫ ɪ p t
lippens	ˈ ɫ ɪ p ə n z
lipper	ˈ ɫ ɪ p ɝ
lipper's	ˈ ɫ ɪ p ɝ z
lippert	ˈ ɫ ɪ p ɝ t
lippi	ˈ ɫ ɪ p i
lippincott	ˈ ɫ ɪ p ɪ n k ə t
lippitt	ˈ ɫ ɪ p ɪ t
lippman	ˈ ɫ ɪ p m ə n
lippmann	ˈ ɫ ɪ p m ə n
lippo	ˈ ɫ ɪ p o ʊ
lippold	ˈ ɫ ɪ ˌ p o ʊ ɫ d
lipps	ˈ ɫ ɪ p s
lippy	ˈ ɫ ɪ p i
lips	ˈ ɫ ɪ p s
lips'	ˈ ɫ ɪ p s
lipschitz	ˈ ɫ ɪ p ʃ ɪ t s
lipschultz	ˈ ɫ ɪ p ʃ ə ɫ t s
lipschutz	ˈ ɫ ɪ p ʃ ə t s
lipscomb	ˈ ɫ ɪ p s k ə m
lipsett	ˈ ɫ ɪ p s ɪ t
lipsey	ˈ ɫ ɪ p s i
lipshie	ˈ ɫ ɪ p ʃ i
lipshutz	ˈ ɫ ɪ p ʃ ə t s
lipsig	ˈ ɫ ɪ p s ɪ ɡ
lipsitz	ˈ ɫ ɪ p s ɪ t s
lipski	ˈ ɫ ɪ p ˌ s k i
lipsky	ˈ ɫ ɪ p ˌ s k a ɪ
lipson	ˈ ɫ ɪ p s ə n
lipstein	ˈ ɫ ɪ p ˌ s t a ɪ n
lipstick	ˈ ɫ ɪ p ˌ s t ɪ k
lipsticks	ˈ ɫ ɪ p ˌ s t ɪ k s
liptak	ˈ ɫ ɪ p t ə k
lipton	ˈ ɫ ɪ p t ə n
lipton's	ˈ ɫ ɪ p t ə n z
lipuma	ɫ i ˈ p u m ə
liquefaction	ˌ ɫ ɪ k w ə ˈ f æ k ʃ ə n
liquefied	ˈ ɫ ɪ k w ə ˌ f a ɪ d
liquefy	ˈ ɫ ɪ k w ə ˌ f a ɪ
liqueur	ɫ ɪ ˈ k ɝ
liqueurs	ɫ ɪ ˈ k ɝ z
liquid	ˈ ɫ ɪ k w ə d
liquidate	ˈ ɫ ɪ k w ɪ ˌ d e ɪ t
liquidated	ˈ ɫ ɪ k w ɪ ˌ d e ɪ t ɪ d
liquidates	ˈ ɫ ɪ k w ɪ ˌ d e ɪ t s
liquidating	ˈ ɫ ɪ k w ɪ ˌ d e ɪ t ɪ ŋ
liquidation	ˌ ɫ ɪ k w ɪ ˈ d e ɪ ʃ ə n
liquidations	ˌ ɫ ɪ k w ɪ ˈ d e ɪ ʃ ə n z
liquidator	ˈ ɫ ɪ k w ɪ ˌ d e ɪ t ɝ
liquidators	ˈ ɫ ɪ k w ɪ ˌ d e ɪ t ɝ z
liquide	ɫ ɪ ˈ k w a ɪ d
liquidities	ɫ ɪ ˈ k w ɪ d ə t i z
liquidity	ɫ ɪ ˈ k w ɪ d ə t i
liquids	ˈ ɫ ɪ k w ə d z
liqun	ɫ ɪ ˈ k u n
liquor	ˈ ɫ ɪ k ɝ
liquori	ɫ i ˈ k ɔ ɹ i
liquors	ˈ ɫ ɪ k ɝ z
lira	ˈ ɫ ɪ ɹ ə
lira's	ˈ ɫ ɪ ɹ ə z
lire	ˈ ɫ ɪ ɹ ə
lirette	ɫ ɝ ˈ ɛ t
liro	ˈ ɫ ɪ ɹ o ʊ
liroff	ˈ ɫ ɪ ɹ ɔ f
lis	ˈ ɫ ɪ s
lisa	ˈ ɫ i s ə
lisa's	ˈ ɫ i s ə z
lisabet	ˈ ɫ ɪ s ə b ɛ t
lisabeth	ˈ ɫ ɪ s ə b ɛ θ
lisak	ˈ ɫ ɪ s ə k
lisanti	ɫ ɪ ˈ s æ n t i
lisbeth	ˈ ɫ ɪ s b ɪ θ
lisbon	ˈ ɫ ɪ z b ə n
lisby	ˈ ɫ ɪ s b i
lisco	ˈ ɫ ɪ s k o ʊ
liscom	ˈ ɫ ɪ s k ə m
lise	ˈ ɫ a ɪ z
lisec	ˈ ɫ ɪ z ə k
lisenbee	ˈ ɫ ɪ s ə n b i
lisenby	ˈ ɫ ɪ s ɪ n b i
lisette	ɫ ɪ ˈ s ɛ t
lish	ˈ ɫ ɪ ʃ
lishman	ˈ ɫ ɪ ʃ m ə n
lisi	ˈ ɫ i s i
lisiecki	ɫ ɪ ˈ s i t s k i
lisk	ˈ ɫ ɪ s k
liska	ˈ ɫ ɪ s k ə
liske	ˈ ɫ ɪ s k
liskey	ˈ ɫ ɪ s k i
lisko	ˈ ɫ ɪ s k o ʊ
lisle	ˈ ɫ a ɪ ə ɫ
lisman	ˈ ɫ ɪ z m ə n
lisowski	ɫ ɪ ˈ s ɔ f s k i
lisp	ˈ ɫ ɪ s p
liss	ˈ ɫ ɪ s
lissa	ˈ ɫ ɪ s ə
lissack	ˈ ɫ ɪ s ə k
lissie	ˈ ɫ ɪ s i
lissner	ˈ ɫ ɪ s n ɝ
lissouba	ɫ ɪ ˈ s u b ə
lissy	ˈ ɫ ɪ s i
list	ˈ ɫ ɪ s t
list's	ˈ ɫ ɪ s t s
listed	ˈ ɫ ɪ s t ə d
listen	ˈ ɫ ɪ s ə n
listened	ˈ ɫ ɪ s ə n d
listener	ˈ ɫ ɪ s ə n ɝ
listeners	ˈ ɫ ɪ s ə n ɝ z
listening	ˈ ɫ ɪ s ə n ɪ ŋ
listens	ˈ ɫ ɪ s ə n z
lister	ˈ ɫ ɪ s t ɝ
listeria	ɫ ɪ ˈ s t ɪ ɹ i ə
listerine	ˈ ɫ ɪ s t ɝ ˌ i n
listerines	ˈ ɫ ɪ s t ɝ ˌ i n z
listing	ˈ ɫ ɪ s t ɪ ŋ
listings	ˈ ɫ ɪ s t ɪ ŋ z
listless	ˈ ɫ ɪ s t ɫ ə s
listlessly	ˈ ɫ ɪ s t ɫ ə s ɫ i
liston	ˈ ɫ ɪ s t ə n
lists	ˈ ɫ ɪ s t s
liszewski	ɫ ɪ ˈ ʃ ɛ f s k i
liszka	ˈ ɫ ɪ ʃ k ə
liszt	ˈ ɫ ɪ s t
lit	ˈ ɫ ɪ t
lita	ˈ ɫ i t ə
litaker	ˈ ɫ ɪ t e ɪ k ɝ
litalien	ˈ ɫ ɪ t ə ɫ i n
litan	ˈ ɫ a ɪ t ə n
litanies	ˈ ɫ ɪ t ə n i z
litany	ˈ ɫ ɪ t ə n i
litaro	ɫ ɪ ˈ t ɑ ɹ o ʊ
litchfield	ˈ ɫ ɪ t ʃ f i ɫ d
litchfield's	ˈ ɫ ɪ t ʃ f i ɫ d z
litchford	ˈ ɫ ɪ t ʃ f ɝ d
litchford's	ˈ ɫ ɪ t ʃ f ɝ d z
litco	ˈ ɫ ɪ t ˌ k o ʊ
litco's	ˈ ɫ ɪ t ˌ k o ʊ z
lite	ˈ ɫ a ɪ t
litem	ˈ ɫ a ɪ t ɛ m
liter	ˈ ɫ i t ɝ
literacy	ˈ ɫ ɪ t ɝ ə s i
literal	ˈ ɫ ɪ t ɝ ə ɫ
literally	ˈ ɫ ɪ t ɝ ə ɫ i
literary	ˈ ɫ ɪ t ɝ ˌ ɛ ɹ i
literate	ˈ ɫ ɪ t ɝ ə t
literati	ˌ ɫ ɪ t ɝ ˈ ɑ t i
literature	ˈ ɫ ɪ t ɝ ə t ʃ ɝ
literaturnaya	ɫ ɪ ˌ t ɛ ɹ ə t ɝ ˈ n a ɪ ə
liters	ˈ ɫ i t ɝ z
lites	ˈ ɫ a ɪ t s
lithe	ˈ ɫ a ɪ ð
litherland	ˈ ɫ ɪ θ ɝ ɫ ə n d
lithgow	ˈ ɫ ɪ θ ɡ a ʊ
lithic	ˈ ɫ ɪ θ ɪ k
lithium	ˈ ɫ ɪ θ i ə m
lithograph	ˈ ɫ ɪ θ ə ˌ ɡ ɹ æ f
lithographic	ˌ ɫ ɪ θ ə ˈ ɡ ɹ æ f ɪ k
lithographs	ˈ ɫ ɪ θ ə ˌ ɡ ɹ æ f s
lithography	ɫ ə ˈ θ ɑ ɡ ɹ ə f i
lithotripter	ˈ ɫ ɪ θ ə ˌ t ɹ ɪ p t ɝ
lithuania	ˌ ɫ ɪ θ ə ˈ w e ɪ n i ə
lithuania's	ˌ ɫ ɪ θ ə ˈ w e ɪ n i ə z
lithuanian	ˌ ɫ ɪ θ ə ˈ w e ɪ n i ə n
lithuanians	ˌ ɫ ɪ θ ə ˈ w e ɪ n i ə n z
litigant	ˈ ɫ ɪ t ɪ ɡ ə n t
litigants	ˈ ɫ ɪ t ɪ ɡ ə n t s
litigate	ˈ ɫ ɪ t ɪ ˌ ɡ e ɪ t
litigated	ˈ ɫ ɪ t ɪ ˌ ɡ e ɪ t ɪ d
litigates	ˈ ɫ ɪ t ɪ ˌ ɡ e ɪ t s
litigating	ˈ ɫ ɪ t ɪ ˌ ɡ e ɪ t ɪ ŋ
litigation	ˌ ɫ ɪ t ə ˈ ɡ e ɪ ʃ ə n
litigations	ˌ ɫ ɪ t ə ˈ ɡ e ɪ ʃ ə n z
litigator	ˈ ɫ ɪ t ə ˌ ɡ e ɪ t ɝ
litigators	ˈ ɫ ɪ t ə ˌ ɡ e ɪ t ɝ z
litigious	ˈ ɫ ɪ t ɪ d ʒ ə s
litke	ˈ ɫ ɪ t k i
litle	ˈ ɫ a ɪ t ə ɫ
litman	ˈ ɫ ɪ t m ə n
litmus	ˈ ɫ ɪ t m ə s
lits	ˈ ɫ ɪ t s
litsey	ˈ ɫ ɪ t s i
litt	ˈ ɫ ɪ t
litteken	ˈ ɫ ɪ t ɪ k ə n
littell	ˈ ɫ ɪ t ə ɫ
litten	ˈ ɫ ɪ t ə n
litter	ˈ ɫ ɪ t ɝ
litteral	ˈ ɫ ɪ t ɝ ə ɫ
littered	ˈ ɫ ɪ t ɝ d
littering	ˈ ɫ ɪ t ɝ ɪ ŋ
litters	ˈ ɫ ɪ t ɝ z
littig	ˈ ɫ ɪ t ɪ ɡ
little	ˈ ɫ ɪ t ə ɫ
little-rock	ˈ ɫ ɪ t ə ɫ ˈ ɹ ɔ k
little's	ˈ ɫ ɪ t ə ɫ z
littleboy	ˈ ɫ ɪ t ə ɫ ˌ b ɔ ɪ
littlechild	ˈ ɫ ɪ t ə ɫ ˌ t ʃ a ɪ ɫ d
littlefield	ˈ ɫ ɪ t ə ɫ ˌ f i ɫ d
littleford	ˈ ɫ ɪ t ə ɫ f ɝ d
littlejohn	ˈ ɫ ɪ t ə ɫ ˌ d ʒ ɑ n
